Sector,Region,Year,Emissions_Mt
Fires,Eastern Europe and West-Central Asia,2024,186.78173667443
Forest Land,Eastern Europe and West-Central Asia,2024,-1968.6746585281
Organic Soil,Eastern Europe and West-Central Asia,2024,119.41571020977
Other Land,Eastern Europe and West-Central Asia,2024,-102.03691291194
Deforestation,Europe,2024,3.7696581060019
Fires,Europe,2024,6.16970588283
Forest Land,Europe,2024,-400.56511928317
Organic Soil,Europe,2024,209.13904434866
Other Land,Europe,2024,-52.111160222036
Deforestation,Latin America and Caribbean,2024,1865.1369165033
Fires,Latin America and Caribbean,2024,70.36117269161
Forest Land,Latin America and Caribbean,2024,-2069.503081195
Organic Soil,Latin America and Caribbean,2024,14.734617675995
Other Land,Latin America and Caribbean,2024,55.204612370522
Deforestation,Middle East,2024,0.021284293808593
Fires,Middle East,2024,7.76490207712
Forest Land,Middle East,2024,2.7634307528478
Other Land,Middle East,2024,-1.2090610486901
Deforestation,North America,2024,62.861595007697
Fires,North America,2024,242.09609167723
Forest Land,North America,2024,-754.95440724197
Organic Soil,North America,2024,101.60779639538
Other Land,North America,2024,-125.88993588401
Deforestation,South-East Asia and Pacific,2024,522.01122350284
Fires,South-East Asia and Pacific,2024,28.67570237057
Forest Land,South-East Asia and Pacific,2024,422.72063100831
Organic Soil,South-East Asia and Pacific,2024,541.34444307058
Other Land,South-East Asia and Pacific,2024,303.37166741314
Deforestation,Southern Asia,2024,6.9925776481548
Fires,Southern Asia,2024,6.67174639878
Forest Land,Southern Asia,2024,978.11767210035
Organic Soil,Southern Asia,2024,25.683858652104
Other Land,Southern Asia,2024,-0.046118225868018
Net,Africa,1990,-558.0614165393109
Net,Africa,1991,-730.8248335330909
Net,Africa,1992,-643.5354766825511
Net,Africa,1993,-416.08095026059414
Net,Africa,1994,-433.77754875689175
Net,Africa,1995,-376.718394149653
Net,Africa,1996,-369.1076147252553
Net,Africa,1997,-681.0318984202669
Net,Africa,1998,-323.3092232138921
Net,Africa,1999,-376.290329102355
Net,Africa,2000,-96.78972850743779
Net,Africa,2001,495.39818680028293
Net,Africa,2002,-81.24383100516809
Net,Africa,2003,-476.16764369453585
Net,Africa,2004,-485.12811629905116
Net,Africa,2005,-175.00235891212793
Net,Africa,2006,-175.3125957241547
Net,Africa,2007,-245.58942605271403
Net,Africa,2008,-233.32651047034688
Net,Africa,2009,-85.39516877714091
Net,Africa,2010,64.72700296792914
Net,Africa,2011,449.2822125337971
Net,Africa,2012,546.250163716978
Net,Africa,2013,1112.874574694798
Net,Africa,2014,846.8277495113582
Net,Africa,2015,827.578218064252
Net,Africa,2016,1273.200621187682
Net,Africa,2017,1024.3045202914973
Net,Africa,2018,808.9041606646131
Net,Africa,2019,653.922883221961
Net,Africa,2020,680.1865134969651
Net,Africa,2021,710.220247422627
Net,Africa,2022,714.2403149508159
Net,Africa,2023,751.9095659129059
Net,Africa,2024,642.1261342772449
Net,"Australia, Japan, and New Zealand",1990,-139.42972467990802
Net,"Australia, Japan, and New Zealand",1991,-107.03456458263794
Net,"Australia, Japan, and New Zealand",1992,-57.33887091379488
Net,"Australia, Japan, and New Zealand",1993,284.0662330140812
Net,"Australia, Japan, and New Zealand",1994,-74.5873301797031
Net,"Australia, Japan, and New Zealand",1995,-74.8569930907191
Net,"Australia, Japan, and New Zealand",1996,-219.27085387488796
Net,"Australia, Japan, and New Zealand",1997,-326.3961619994149
Net,"Australia, Japan, and New Zealand",1998,-86.72517686018914
Net,"Australia, Japan, and New Zealand",1999,10.424710954335692
Net,"Australia, Japan, and New Zealand",2000,251.48609632809004
Net,"Australia, Japan, and New Zealand",2001,349.4165543974297
Net,"Australia, Japan, and New Zealand",2002,665.5960920371504
Net,"Australia, Japan, and New Zealand",2003,-168.02903060586615
Net,"Australia, Japan, and New Zealand",2004,116.9731461781121
Net,"Australia, Japan, and New Zealand",2005,-316.1931887637418
Net,"Australia, Japan, and New Zealand",2006,243.52336723495404
Net,"Australia, Japan, and New Zealand",2007,149.609392228121
Net,"Australia, Japan, and New Zealand",2008,-226.5542243361385
Net,"Australia, Japan, and New Zealand",2009,-184.971871837026
Net,"Australia, Japan, and New Zealand",2010,-332.1724539888822
Net,"Australia, Japan, and New Zealand",2011,759.5674034245916
Net,"Australia, Japan, and New Zealand",2012,680.9406221454236
Net,"Australia, Japan, and New Zealand",2013,-204.7489864563414
Net,"Australia, Japan, and New Zealand",2014,13.139787553523824
Net,"Australia, Japan, and New Zealand",2015,0.2512915818054058
Net,"Australia, Japan, and New Zealand",2016,-282.7412961837578
Net,"Australia, Japan, and New Zealand",2017,194.98094272172918
Net,"Australia, Japan, and New Zealand",2018,135.78361345609835
Net,"Australia, Japan, and New Zealand",2019,58.79912048810801
Net,"Australia, Japan, and New Zealand",2020,-248.50031119260268
Net,"Australia, Japan, and New Zealand",2021,-279.1866653481602
Net,"Australia, Japan, and New Zealand",2022,-213.0970981412928
Net,"Australia, Japan, and New Zealand",2023,612.4403166298773
Net,"Australia, Japan, and New Zealand",2024,-179.8936195634195
Net,Eastern Asia,1990,-658.231756088866
Net,Eastern Asia,1991,-662.4593667346359
Net,Eastern Asia,1992,-609.8997835129859
Net,Eastern Asia,1993,-651.1930857287699
Net,Eastern Asia,1994,-682.1506861900718
Net,Eastern Asia,1995,-672.4444481891429
Net,Eastern Asia,1996,-706.4798607138259
Net,Eastern Asia,1997,-758.7598625296758
Net,Eastern Asia,1998,-649.2198272981188
Net,Eastern Asia,1999,-697.9935077763699
Net,Eastern Asia,2000,-643.0470332439868
Net,Eastern Asia,2001,-753.9419004329317
Net,Eastern Asia,2002,-790.9331292672551
Net,Eastern Asia,2003,-754.8364194380041
Net,Eastern Asia,2004,-764.818080338965
Net,Eastern Asia,2005,-765.7830141450368
Net,Eastern Asia,2006,-778.6083767422914
Net,Eastern Asia,2007,-733.5099521634531
Net,Eastern Asia,2008,-670.8888053317987
Net,Eastern Asia,2009,-629.6303815408434
Net,Eastern Asia,2010,-599.267589657114
Net,Eastern Asia,2011,-594.9845629557653
Net,Eastern Asia,2012,-606.4409300457847
Net,Eastern Asia,2013,-602.4593423976103
Net,Eastern Asia,2014,-659.4479044798779
Net,Eastern Asia,2015,-720.6536193210807
Net,Eastern Asia,2016,-654.8079070828419
Net,Eastern Asia,2017,-690.5723543214751
Net,Eastern Asia,2018,-701.3240384971004
Net,Eastern Asia,2019,-802.211169256673
Net,Eastern Asia,2020,-765.983259740683
Net,Eastern Asia,2021,-795.0358763934664
Net,Eastern Asia,2022,-799.0062809076045
Net,Eastern Asia,2023,-795.8544899119745
Net,Eastern Asia,2024,-816.9180491337355
Net,Eastern Europe and West-Central Asia,1990,-1154.823357286619
Net,Eastern Europe and West-Central Asia,1991,-1066.9100195865801
Net,Eastern Europe and West-Central Asia,1992,-1099.319337566282
Net,Eastern Europe and West-Central Asia,1993,-1322.10981690788
Net,Eastern Europe and West-Central Asia,1994,-1155.129345760149
Net,Eastern Europe and West-Central Asia,1995,-1139.7288599955582
Net,Eastern Europe and West-Central Asia,1996,-1296.3284861933041
Net,Eastern Europe and West-Central Asia,1997,-1390.2863689252963
Net,Eastern Europe and West-Central Asia,1998,-1702.3609639372298
Net,Eastern Europe and West-Central Asia,1999,-1321.64120828962
Net,Eastern Europe and West-Central Asia,2000,-1015.7647177549981
Net,Eastern Europe and West-Central Asia,2001,-1464.9060908989818
Net,Eastern Europe and West-Central Asia,2002,-1531.300581862958
Net,Eastern Europe and West-Central Asia,2003,-1487.546065563607
Net,Eastern Europe and West-Central Asia,2004,-1559.0993959490702
Net,Eastern Europe and West-Central Asia,2005,-1579.1331476080022
Net,Eastern Europe and West-Central Asia,2006,-1546.1649708858274
Net,Eastern Europe and West-Central Asia,2007,-1603.5975094641474
Net,Eastern Europe and West-Central Asia,2008,-1544.5087671822166
Net,Eastern Europe and West-Central Asia,2009,-1733.6024855472076
Net,Eastern Europe and West-Central Asia,2010,-1725.181461766328
Net,Eastern Europe and West-Central Asia,2011,-1686.9582947859183
Net,Eastern Europe and West-Central Asia,2012,-1709.0314505436652
Net,Eastern Europe and West-Central Asia,2013,-1713.6946513478047
Net,Eastern Europe and West-Central Asia,2014,-1629.882515730229
Net,Eastern Europe and West-Central Asia,2015,-1717.3166930645662
Net,Eastern Europe and West-Central Asia,2016,-1741.2759754862193
Net,Eastern Europe and West-Central Asia,2017,-1723.7187792965833
Net,Eastern Europe and West-Central Asia,2018,-1645.4782595011525
Net,Eastern Europe and West-Central Asia,2019,-1579.002090676618
Net,Eastern Europe and West-Central Asia,2020,-1690.5414965945843
Net,Eastern Europe and West-Central Asia,2021,-1622.844840700066
Net,Eastern Europe and West-Central Asia,2022,-1789.8258860414448
Net,Eastern Europe and West-Central Asia,2023,-1773.255007080475
Net,Eastern Europe and West-Central Asia,2024,-1764.436758173045
Net,Europe,1990,-309.3680435857928
Net,Europe,1991,-412.36229651278086
Net,Europe,1992,-401.54841532131684
Net,Europe,1993,-435.68191659480885
Net,Europe,1994,-378.4294005407778
Net,Europe,1995,-340.06570016293784
Net,Europe,1996,-363.2945048424789
Net,Europe,1997,-366.1767328696243
Net,Europe,1998,-328.9997616460128
Net,Europe,1999,-320.2743262216228
Net,Europe,2000,-265.5431782294363
Net,Europe,2001,-302.54645249323545
Net,Europe,2002,-330.74831115384126
Net,Europe,2003,-338.61651450193403
Net,Europe,2004,-312.9580351851589
Net,Europe,2005,-274.5779143732293
Net,Europe,2006,-319.99669262409145
Net,Europe,2007,-258.0355836504754
Net,Europe,2008,-322.8137959056065
Net,Europe,2009,-384.38409688098017
Net,Europe,2010,-333.18114095510003
Net,Europe,2011,-308.715493039986
Net,Europe,2012,-326.6250574668522
Net,Europe,2013,-314.4342975975318
Net,Europe,2014,-299.6645216170586
Net,Europe,2015,-303.3270860353476
Net,Europe,2016,-298.65677142244164
Net,Europe,2017,-315.15652366498813
Net,Europe,2018,-236.3106116828551
Net,Europe,2019,-227.8360746609775
Net,Europe,2020,-258.95359184986984
Net,Europe,2021,-239.0600491437209
Net,Europe,2022,-229.34124565728408
Net,Europe,2023,-234.2834476537241
Net,Europe,2024,-233.5978711677141
Net,Latin America and Caribbean,1990,525.5452441692837
Net,Latin America and Caribbean,1991,552.681511400288
Net,Latin America and Caribbean,1992,501.78720050045837
Net,Latin America and Caribbean,1993,516.5957886484903
Net,Latin America and Caribbean,1994,614.3344484408104
Net,Latin America and Caribbean,1995,708.249689638506
Net,Latin America and Caribbean,1996,684.4818401309205
Net,Latin America and Caribbean,1997,658.66009128108
Net,Latin America and Caribbean,1998,752.5520260373922
Net,Latin America and Caribbean,1999,827.6938398212964
Net,Latin America and Caribbean,2000,812.8276167587964
Net,Latin America and Caribbean,2001,662.088645974144
Net,Latin America and Caribbean,2002,723.6491794541049
Net,Latin America and Caribbean,2003,1246.5513219892907
Net,Latin America and Caribbean,2004,1382.9928171191127
Net,Latin America and Caribbean,2005,1045.959425848446
Net,Latin America and Caribbean,2006,195.123430443884
Net,Latin America and Caribbean,2007,362.96756542046984
Net,Latin America and Caribbean,2008,9.138955568099407
Net,Latin America and Caribbean,2009,-634.4267311597121
Net,Latin America and Caribbean,2010,44.95002174160308
Net,Latin America and Caribbean,2011,-387.25804650278195
Net,Latin America and Caribbean,2012,-167.4495528491782
Net,Latin America and Caribbean,2013,-161.14801408147576
Net,Latin America and Caribbean,2014,6.666301870111269
Net,Latin America and Caribbean,2015,67.74804749934196
Net,Latin America and Caribbean,2016,282.1973204984851
Net,Latin America and Caribbean,2017,-153.39716225026268
Net,Latin America and Caribbean,2018,-328.88871638969226
Net,Latin America and Caribbean,2019,-214.98270158909017
Net,Latin America and Caribbean,2020,49.5340330155619
Net,Latin America and Caribbean,2021,-316.5491310745439
Net,Latin America and Caribbean,2022,-103.85952222797313
Net,Latin America and Caribbean,2023,-84.0168185594729
Net,Latin America and Caribbean,2024,-64.06576195357317
Net,Middle East,1990,-5.779564743554649
Net,Middle East,1991,-0.44906513864514896
Net,Middle East,1992,-5.0562656741771494
Net,Middle East,1993,-3.735325661518649
Net,Middle East,1994,-0.7178767173300493
Net,Middle East,1995,-0.7795896354601493
Net,Middle East,1996,1.7792964855498512
Net,Middle East,1997,-3.617312381265849
Net,Middle East,1998,1.3272472142148508
Net,Middle East,1999,-1.9424211349981493
Net,Middle East,2000,-2.443392646284148
Net,Middle East,2001,-1.6130591227407935
Net,Middle East,2002,-7.447708626310209
Net,Middle East,2003,-6.214141336127945
Net,Middle East,2004,-6.085249524977999
Net,Middle East,2005,-5.891765183088679
Net,Middle East,2006,-5.660420829597372
Net,Middle East,2007,-4.474444764706809
Net,Middle East,2008,-4.999990705560392
Net,Middle East,2009,-4.733129505595414
Net,Middle East,2010,-2.4877958179657176
Net,Middle East,2011,-3.8921097755165794
Net,Middle East,2012,-3.4423399728265203
Net,Middle East,2013,-4.055420869114876
Net,Middle East,2014,-3.1778829975528353
Net,Middle East,2015,-4.241955346621539
Net,Middle East,2016,-3.0994723297535427
Net,Middle East,2017,-2.620585393639898
Net,Middle East,2018,-2.178245994884562
Net,Middle East,2019,19.264525292324848
Net,Middle East,2020,1.8326470010208238
Net,Middle East,2021,-0.9286590837166961
Net,Middle East,2022,0.39206268324109317
Net,Middle East,2023,4.175953869223694
Net,Middle East,2024,9.340556075086294
Net,North America,1990,-202.75597761886604
Net,North America,1991,-258.84542683862503
Net,North America,1992,-324.866140764707
Net,North America,1993,-262.30975463257096
Net,North America,1994,-124.41020124949097
Net,North America,1995,-87.940004907722
Net,North America,1996,-305.25824928949805
Net,North America,1997,-313.25009902433897
Net,North America,1998,-86.28343757686095
Net,North America,1999,-228.19293056084
Net,North America,2000,-224.73714702719198
Net,North America,2001,-376.576805936201
Net,North America,2002,-327.06911472206
Net,North America,2003,-377.28790730456996
Net,North America,2004,-323.28087173938
Net,North America,2005,-324.389709710022
Net,North America,2006,-397.6870048416321
Net,North America,2007,-387.6277930017161
Net,North America,2008,-675.670882581959
Net,North America,2009,-840.042460443477
Net,North America,2010,-696.1339593682541
Net,North America,2011,-598.584947189318
Net,North America,2012,-636.663060576094
Net,North America,2013,-590.3976560801531
Net,North America,2014,-622.313286976511
Net,North America,2015,-567.648382765174
Net,North America,2016,-657.380471075065
Net,North America,2017,-596.233944439303
Net,North America,2018,-565.8198064314461
Net,North America,2019,-645.4990696032139
Net,North America,2020,-678.9361034098721
Net,North America,2021,-554.297315627654
Net,North America,2022,-606.6050216228631
Net,North America,2023,-187.49467478655296
Net,North America,2024,-474.27886004567296
Net,South-East Asia and Pacific,1990,1857.621148690644
Net,South-East Asia and Pacific,1991,1974.46051046251
Net,South-East Asia and Pacific,1992,1999.69473413115
Net,South-East Asia and Pacific,1993,1958.81056125348
Net,South-East Asia and Pacific,1994,1827.045181013321
Net,South-East Asia and Pacific,1995,1831.341937079721
Net,South-East Asia and Pacific,1996,1859.608821355915
Net,South-East Asia and Pacific,1997,1805.452178524281
Net,South-East Asia and Pacific,1998,1932.0711313372499
Net,South-East Asia and Pacific,1999,1975.90847099842
Net,South-East Asia and Pacific,2000,1989.54779474872
Net,South-East Asia and Pacific,2001,1992.256484493881
Net,South-East Asia and Pacific,2002,2828.23229279244
Net,South-East Asia and Pacific,2003,1794.361577549631
Net,South-East Asia and Pacific,2004,2696.2422617299108
Net,South-East Asia and Pacific,2005,2321.876229295642
Net,South-East Asia and Pacific,2006,2915.9188014298534
Net,South-East Asia and Pacific,2007,2100.6070526163257
Net,South-East Asia and Pacific,2008,2041.407822742506
Net,South-East Asia and Pacific,2009,2550.431140282689
Net,South-East Asia and Pacific,2010,1948.981843495777
Net,South-East Asia and Pacific,2011,2277.0388579301602
Net,South-East Asia and Pacific,2012,2525.47237624598
Net,South-East Asia and Pacific,2013,2658.58884881532
Net,South-East Asia and Pacific,2014,3201.37252373904
Net,South-East Asia and Pacific,2015,3531.42124282918
Net,South-East Asia and Pacific,2016,2500.34880765416
Net,South-East Asia and Pacific,2017,1960.68844089729
Net,South-East Asia and Pacific,2018,1872.62780016286
Net,South-East Asia and Pacific,2019,2451.89214632013
Net,South-East Asia and Pacific,2020,1764.26721052846
Net,South-East Asia and Pacific,2021,1708.4553562636
Net,South-East Asia and Pacific,2022,1757.08480451764
Net,South-East Asia and Pacific,2023,1984.8199310463601
Net,South-East Asia and Pacific,2024,1818.1236673654403
Net,Southern Asia,1990,1047.9007734962815
Net,Southern Asia,1991,1083.101854851612
Net,Southern Asia,1992,1091.660065061989
Net,Southern Asia,1993,1104.540316551591
Net,Southern Asia,1994,1113.829006393212
Net,Southern Asia,1995,1119.933828288152
Net,Southern Asia,1996,1083.462531526145
Net,Southern Asia,1997,1081.2177851886756
Net,Southern Asia,1998,1092.8539391984366
Net,Southern Asia,1999,1171.1741665576628
Net,Southern Asia,2000,1202.6947537407075
Net,Southern Asia,2001,954.0634289800879
Net,Southern Asia,2002,891.3795140996169
Net,Southern Asia,2003,968.4315894065588
Net,Southern Asia,2004,1009.5375443498389
Net,Southern Asia,2005,1032.760925776048
Net,Southern Asia,2006,878.9755270854488
Net,Southern Asia,2007,891.817553325348
Net,Southern Asia,2008,914.1304491402076
Net,Southern Asia,2009,943.7735909175539
Net,Southern Asia,2010,930.0303531530803
Net,Southern Asia,2011,928.3900061855909
Net,Southern Asia,2012,947.7709206061769
Net,Southern Asia,2013,955.0647497573219
Net,Southern Asia,2014,980.5413244844018
Net,Southern Asia,2015,992.5050311374507
Net,Southern Asia,2016,1024.65853994535
Net,Southern Asia,2017,1044.248547087879
Net,Southern Asia,2018,1056.1437871659475
Net,Southern Asia,2019,1070.131945822444
Net,Southern Asia,2020,1041.0955433123734
Net,Southern Asia,2021,1035.8990535009364
Net,Southern Asia,2022,1026.1701218467188
Net,Southern Asia,2023,1018.4349589120388
Net,Southern Asia,2024,1017.4197365735207
